fpgas,1,2,3,4,5,6,7,8,9,10,average,stddev,kernel_input_data_size,kernel_output_data_size,kernel_iterations,time_cpu,time_cpu_stddev,data_to_fpga_ocl,data_to_fpga_ocl_stddev,kernel_ocl,kernel_ocl_stddev,data_to_host_ocl,data_to_host_ocl_stddev
u50_fast,4.385577877052128,4.717530824011192,4.509392854990438,4.538209656951949,4.393686488969252,4.509233717108145,4.733309642178938,4.613433259073645,4.413333754055202,4.705502912867814,4.55192109872587,0.1278409493219989,524288,262144,1000,0.9212981296,0.0497799000641225,0.0756345638,0.0003989540834879,0.5884965934,0.0006559588456286,0.0347417164,9.1129786552784e-05
u280_fast,5.109268220840022,4.881639505038038,4.985637222183868,5.101416856050491,4.8213115548715,5.018783249892294,5.009437903063372,4.909570697927848,5.105398586951196,5.037750259041786,4.998021405586042,0.0945960455557605,524288,262144,1000,0.9487032874,0.0446180190798485,0.0760768443,0.0002001506471652,0.6094672335,0.0011814298116004,0.0348497762,0.0003741013836544
u280_ddr_fast,7.693219766020775,7.713620260125026,8.349666205933318,8.249785591848195,7.713673465885222,7.785433729877695,7.825353072956204,7.788727791048586,7.909577809041366,8.221594132948667,7.925065182568505,0.2377127872857298,524288,262144,1000,1.0376146828999997,0.0493483961185978,0.057068759,0.0002966459167533,0.7280593109,0.0007411362079522,0.0344739018,0.0003917027197309
