fpgas,1,2,3,4,5,6,7,8,9,10,average,stddev,kernel_input_data_size,kernel_output_data_size,kernel_iterations,time_cpu,time_cpu_stddev,data_to_fpga_ocl,data_to_fpga_ocl_stddev,kernel_ocl,kernel_ocl_stddev,data_to_host_ocl,data_to_host_ocl_stddev
u50_fast,40.65241298500041,40.28222604199982,40.55964307100112,40.37049348599976,40.63652581600036,40.57824971199989,40.45689294699878,40.45020128500073,40.57444938000117,40.42615941600161,40.49872541400036,0.1144830948640335,524332,524288,1000,36.5058387386,0.050152831600213,0.0618013738,0.0004449961938653,36.1785615743,0.000414179760748,0.0572009352,0.0004814084910493
u280_fast,40.958115064000594,40.918513488000826,40.94180099299956,40.93817204399966,41.03477979099989,40.92601970399846,40.942805233999024,40.72196613300002,40.92067684500034,41.03423583999757,40.9337085135996,0.0814737102036655,524332,524288,1000,36.5449170119,0.0430821551469588,0.0625843719,0.0007662150080405,36.20414200930001,0.0005406444970496,0.0568052177,0.0006266582180927
u280_ddr_fast,65.48633033700025,65.59045391100153,66.01450464600202,65.63426227699892,64.6904549489991,65.41043977300069,65.30620353800259,66.15044314399711,65.38652771499983,65.53031299699796,65.5199933287,0.3774818195523416,524332,524288,1000,58.118923565900005,0.2753139843613414,0.0649313013,0.0003962749710999,57.7965199548,0.2923777656002937,0.057111417,0.0002930824508897
