fpgas,1,2,3,4,5,6,7,8,9,10,average,stddev,kernel_input_data_size,kernel_output_data_size,kernel_iterations,time_cpu,time_cpu_stddev,data_to_fpga_ocl,data_to_fpga_ocl_stddev,kernel_ocl,kernel_ocl_stddev,data_to_host_ocl,data_to_host_ocl_stddev
u50_fast,13.993075254838914,13.413617505924776,14.102694609900936,14.11692218692042,13.573114108061418,13.589585182955489,14.049540596082808,14.089146196143702,13.667155468836429,13.457110283197837,13.805196139286272,0.2748111804364396,33554432,16777216,1000,6.204527890899999,0.054581391004162,3.886321796100001,0.0550941716937108,0.6256771200000001,0.0004997633605701,1.6423434675000004,0.0078971493443981
u280_fast,14.098792241187766,13.899362807860598,13.892621210077778,13.830624063964931,14.05297087598592,14.004323141882196,14.48642371594906,14.068643753882498,13.993225133046508,14.484785874839872,14.081177281867712,0.2175813630780306,33554432,16777216,1000,6.2157724792,0.0174982225006289,3.939020947699999,0.0159953747548186,0.6285613453,0.0037884385431074,1.5979293222000002,0.0027744961471563
u280_ddr_fast,15.024143818067389,15.12464700313285,15.15136836306192,15.183351882034913,15.032146279001608,15.47325645503588,15.736174256075174,15.191720493836328,15.109683524118736,15.485036517027766,15.251152859139255,0.2220085006591911,33554432,16777216,1000,7.098502975599999,0.0663244163802331,3.990373613300001,0.0660427950237082,1.6520181742999998,0.0007704451412945,1.406069943,0.00054637283372
