fpgas,1,2,3,4,5,6,7,8,9,10,average,stddev,kernel_input_data_size,kernel_output_data_size,kernel_iterations,time_cpu,time_cpu_stddev,data_to_fpga_ocl,data_to_fpga_ocl_stddev,kernel_ocl,kernel_ocl_stddev,data_to_host_ocl,data_to_host_ocl_stddev
u50_fast,15.087860001949592,15.192485261010006,15.105566649930552,15.257424436043948,15.12547673098743,15.11383867287077,15.185438498156143,15.184235415887088,15.112512313062323,15.269469583872706,15.163430756377055,0.0611491193296669,32768,16384,16000,11.0210170463,0.0203705359088209,0.2541849432,0.0075903919271196,9.3747183461,0.0036262967992552,0.2088427844,0.0057367103442879
u280_fast,17.057412958005443,16.986141018103808,16.94960519205779,17.129867586074397,16.949580078944564,17.093776124995202,17.077292246976867,17.085505614988506,17.061218871036544,17.009455526946113,17.039985521812923,0.0594673986453123,32768,16384,16000,12.4515669622,0.0253778881022806,0.2584135563999999,0.0099115326598799,10.8056349496,0.0045848046410255,0.2017377075999999,0.0097601603867273
u280_ddr_fast,19.95741983293556,19.48079599789344,19.939582807011902,19.68964985292405,19.55358766298741,19.541386463213712,19.8016122658737,20.03765854518861,19.61387054086663,20.03760203998536,19.765316600888035,0.2053013447841316,32768,16384,16000,12.2428526913,0.0430389904729328,0.2599234054,0.0054884249501379,10.5700518693,0.0051855316269618,0.2024533553,0.011713720699787
