fpgas,1,2,3,4,5,6,7,8,9,10,average,stddev,kernel_input_data_size,kernel_output_data_size,kernel_iterations,time_cpu,time_cpu_stddev,data_to_fpga_ocl,data_to_fpga_ocl_stddev,kernel_ocl,kernel_ocl_stddev,data_to_host_ocl,data_to_host_ocl_stddev
u50_fast,10.443863374879584,10.421961224172264,10.456790800206363,10.313205319922416,10.491620452841744,10.414766215952111,10.530553865013644,10.55471965810284,10.530518919928,10.549080642173069,10.470708047319205,0.0721273748723115,32768,16384,16000,6.3612541356,0.0158515022568027,0.2581107128999999,0.0074539433668112,4.7164336622,0.0066190839999657,0.2045960581999999,0.0066066147857887
u280_fast,11.18768032407388,11.31149595999159,11.179366613039749,11.191622962011024,11.058991033118218,11.202778014820067,11.14792317384854,11.2272231108509,11.175400251988322,11.289401503046976,11.197188294678927,0.0670388649272043,32768,16384,16000,6.6694082325,0.0448216025826768,0.2605521822,0.0167966764529593,5.0141239818,0.0035409915389876,0.1993850778999999,0.0073664071765811
u280_ddr_fast,13.75777094392106,13.81129317986779,14.194497855147349,13.791096290107816,14.44027689914219,14.22413599700667,14.314512107055634,13.911542134126648,13.847437234129757,13.803140003001316,14.009570264350623,0.2424236094483605,32768,16384,16000,6.2573656739,0.0393118406645324,0.259064681,0.0047411219120387,4.601658964299999,0.0059279551398126,0.2004680746,0.0131735579457391
