fpgas,1,2,3,4,5,6,7,8,9,10,average,stddev,kernel_input_data_size,kernel_output_data_size,kernel_iterations,time_cpu,time_cpu_stddev,data_to_fpga_ocl,data_to_fpga_ocl_stddev,kernel_ocl,kernel_ocl_stddev,data_to_host_ocl,data_to_host_ocl_stddev
u50-fast,14.231197932000214,14.0434488660012,14.053248498999892,14.089736371999606,14.204592816000511,14.24161931100025,13.901453992000825,13.8885498439995,14.202750460999596,13.950913771999694,14.080751186500128,0.1291930871210934,71663616,71663616,500,8.8460648822,0.0533782943689702,3.1269551734,0.0095082801267911,2.732076524,0.0001431884325456,2.821312662,0.0008408241232668
u280-fast,14.64158373600003,14.688540171000568,14.693931153000449,14.509762656998646,14.567226559998744,14.60539509299997,14.779643918000149,14.578063973000098,14.62169383699984,14.764918113000022,14.645075921099853,0.0823048968401694,71663616,71663616,500,8.9719062117,0.0329058106120252,3.2165141046000003,0.0275891873252399,2.7322614474,8.872930475853806e-05,2.8216369708,0.0064666178809059
u280-ddr-fast,17.566466135001974,17.065756722000515,17.634145113999693,17.1653927260013,17.24835168699792,17.48980246499923,17.566348148000543,17.29462820000117,17.697253121998074,17.175690192998445,17.390383451199888,0.2137475601017031,71663616,71663616,500,8.722803855099999,0.0496801930222699,3.4562698285000004,0.0105316320003584,2.2647390326,0.000466626237444,2.821800051,0.0005604356795604
