u50_hbm_singlechannel,0.00260758
u50_hbm_multichannel,0.00302835
u280_hbm_singlechannel,0.00261005
u280_hbm_multichannel,0.00297176
u280_ddr_singlechannel,0.00272422
u280_ddr_multichannel,0.00261419
