app_name,1,2,3,4,5,average,stdev
cl_burst_rw,5.5654221680015326,5.421834146021865,5.83434002706781,5.675610805978067,5.774506947025657,5.654342818818987,0.1652709177611995
cl_helloworld,4.953402961953543,5.116300674038939,4.903763818088919,5.114884300972335,5.138259359053336,5.045322222821414,0.10839980052312007
cl_lmem_2rw,4.983083312981762,5.04480216500815,5.232839151052758,5.101132130017504,5.0905458930647,5.0904805304249745,0.0921955979086001
cl_shift_register,8.13799772306811,8.343437967007048,8.320965174003504,8.145032690954395,7.921465644962154,8.173779839999042,0.17045278971993721
cl_wide_mem_rw,8.837416146998294,8.87215161905624,8.927835584967397,8.971149542019702,8.765765493968502,8.874863677402027,0.07966975137809844
