app_name,1,average,stddev,kernel_input_data_size,kernel_output_data_size,kernel_iterations,time_cpu,time_cpu_stddev,data_to_fpga_ocl,data_to_fpga_ocl_stddev,kernel_ocl,kernel_ocl_stddev,data_to_host_ocl,data_to_host_ocl_stddev
cl_burst_rw,5.398423940001521,5.398423940001521,0.0,524288,524288,1000,1.740857375,0.0,0.057787526,0.0,1.529175734,0.0,0.056987566,0.0
cl_helloworld,4.498499389970675,4.498499389970675,0.0,524288,262144,1000,0.832140093,0.0,0.075884774,0.0,0.625636116,0.0,0.03485938,0.0
cl_gmem_2banks,14.23680743901059,14.23680743901059,0.0,71663616,71663616,500,9.154802869,0.0,3.289690072,0.0,2.732177403,0.0,3.058707419,0.0
cl_wide_mem_rw_strm,12.626094184000976,12.626094184000976,0.0,33554432,16777216,1000,8.038856958,0.0,4.198892442,0.0,2.309322167,0.0,1.432504384,0.0
cl_wide_mem_rw_2x,12.6342154040467,12.6342154040467,0.0,33554432,16777216,1000,6.815253607,0.0,3.998873772,0.0,1.186221935,0.0,1.628129597,0.0
